Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2020-01-29,11.578968048095703,6.111542224884033,,11.987500190734863,6.138500213623047,,12.1225004196167,6.2210001945495605,,11.739999771118164,6.098499774932861,,11.772500038146973,6.184750080108643,,1538000,258848000,
2020-01-30,11.731098175048828,6.118260860443115,,12.145000457763672,6.145249843597412,,12.147500038146973,6.158750057220459,,11.867500305175781,5.985000133514404,,11.867500305175781,6.040249824523926,,1220000,290504000,
2020-01-31,11.349559783935547,5.884791851043701,,11.75,5.910749912261963,,12.0600004196167,6.111249923706055,,11.640000343322754,5.868750095367432,,12.055000305175781,6.099249839782715,,2467600,370420000,
2020-02-03,12.35653018951416,5.981864929199219,,12.792499542236328,6.0082502365112305,,12.8100004196167,6.027750015258789,,11.845000267028809,5.886250019073486,,11.852499961853027,5.892499923706055,,4438000,255564000,
2020-02-04,12.885372161865234,6.15111780166626,,13.34000015258789,6.178249835968018,,13.642499923706055,6.197500228881836,,12.864999771118164,6.100500106811523,,12.864999771118164,6.150750160217285,,4367200,271544000,
2020-02-05,12.590765953063965,6.241468906402588,,13.03499984741211,6.269000053405762,,13.574999809265137,6.309999942779541,,12.9375,6.1852498054504395,,13.574999809265137,6.299749851226807,,2232800,208220000,
2020-02-06,12.491758346557617,6.328335285186768,,12.932499885559082,6.356249809265137,,13.270000457763672,6.356249809265137,,12.859999656677246,6.2220001220703125,,13.069999694824219,6.303500175476074,,2115600,218284000,
2020-02-07,12.496586799621582,6.262127876281738,,12.9375,6.289750099182129,,12.977499961853027,6.338250160217285,,12.782500267028809,6.264249801635742,,12.885000228881836,6.315999984741211,,791200,189752000,
2020-02-10,12.907106399536133,6.545378684997559,,13.362500190734863,6.574250221252441,,13.367500305175781,6.574999809265137,,12.875,6.307499885559082,,12.907500267028809,6.3125,,1825600,529608000,
2020-02-11,13.339356422424316,6.667838096618652,,13.8100004196167,6.697249889373779,,13.822500228881836,6.8125,,13.380000114440918,6.6207499504089355,,13.520000457763672,6.683000087738037,,3425200,638556000,
2020-02-12,13.329697608947754,6.7835774421691895,,13.800000190734863,6.813499927520752,,13.890000343322754,6.820000171661377,,13.5649995803833,6.711249828338623,,13.890000343322754,6.750249862670898,,1455600,374644000,
2020-02-13,13.346599578857422,6.739770412445068,,13.817500114440918,6.769499778747559,,13.829999923706055,6.836999893188477,,13.6274995803833,6.727749824523926,,13.772500038146973,6.755249977111816,,1166800,528016000,
2020-02-14,13.315206527709961,7.212933540344238,,13.78499984741211,7.244750022888184,,13.867500305175781,7.3742499351501465,,13.734999656677246,7.150000095367432,,13.819999694824219,7.18149995803833,,1048000,1041924000,
2020-02-18,13.237934112548828,7.381689071655273,,13.704999923706055,7.414249897003174,,13.885000228881836,7.432750225067139,,13.604999542236328,7.121500015258789,,13.72249984741211,7.140999794006348,,1390800,620164000,
2020-02-19,13.491484642028809,7.832948684692383,,13.967499732971191,7.867499828338623,,14.045000076293945,7.885250091552734,,13.727499961853027,7.53725004196167,,13.727499961853027,7.53725004196167,,1573200,694332000,
2020-02-20,13.764359474182129,7.6836066246032715,,14.25,7.71750020980835,,14.625,7.9079999923706055,,14.095000267028809,7.408750057220459,,14.399999618530273,7.819250106811523,,4123600,810052000,
2020-02-21,13.291057586669922,7.319464683532715,,13.760000228881836,7.351749897003174,,14.1850004196167,7.630000114440918,,13.595000267028809,7.266499996185303,,14.1850004196167,7.604750156402588,,2444400,768180000,
2020-02-24,13.02784538269043,6.801995277404785,,13.487500190734863,6.831999778747559,,13.592499732971191,7.046750068664551,,13.0649995803833,6.699999809265137,,13.25,6.754749774932861,,2629200,856916000,
2020-02-25,12.624573707580566,6.522480487823486,,13.069999694824219,6.551249980926514,,13.53499984741211,6.969749927520752,,12.862500190734863,6.448999881744385,,13.5,6.90749979019165,,2344800,1055496000,
2020-02-26,13.054407119750977,6.661863803863525,,13.515000343322754,6.691249847412109,,13.604999542236328,6.886250019073486,,13.154999732971191,6.550000190734863,,13.167499542236328,6.551499843597412,,3415200,747732000,
2020-02-27,12.493135452270508,6.291027545928955,,12.90999984741211,6.315000057220459,,13.852499961853027,6.675000190734863,,12.895000457763672,6.222249984741211,,13.15250015258789,6.372499942779541,,4248000,906416000,
2020-02-28,12.362495422363281,6.726119041442871,,12.774999618530273,6.7517499923706055,,12.9975004196167,6.811500072479248,,12.267499923706055,6.044750213623047,,12.574999809265137,6.061500072479248,,5729200,1133252000,
2020-03-02,13.119728088378906,6.884516716003418,,13.557499885559082,6.910749912261963,,13.65999984741211,6.9397501945495605,,12.595000267028809,6.525000095367432,,12.850000381469727,6.922500133514404,,5248400,890744000,
2020-03-03,12.49797248840332,6.622015476226807,,12.914999961853027,6.647250175476074,,13.7475004196167,7.026750087738037,,12.867500305175781,6.561500072479248,,13.567500114440918,6.966750144958496,,4074800,652792000,
2020-03-04,12.239112854003906,7.085750102996826,,12.647500038146973,7.112750053405762,,13.020000457763672,7.122250080108643,,12.414999961853027,6.679999828338623,,13.0024995803833,6.755000114440918,,5710000,597408000,
2020-03-05,11.668163299560547,6.8063130378723145,,12.057499885559082,6.832250118255615,,12.517499923706055,7.079999923706055,,11.892499923706055,6.787499904632568,,12.300000190734863,6.912499904632568,,4064000,540328000,
2020-03-06,11.612519264221191,6.625751972198486,,12.0,6.651000022888184,,12.0649995803833,6.709750175476074,,11.432499885559082,6.449999809265137,,11.635000228881836,6.6519999504089355,,6570400,515412000,
2020-03-09,10.623035430908203,6.112707138061523,,10.977499961853027,6.136000156402588,,11.177499771118164,6.485000133514404,,10.175000190734863,5.954500198364258,,11.039999961853027,5.997499942779541,,4027600,614160000,
2020-03-10,11.288338661193848,6.502222537994385,,11.664999961853027,6.5269999504089355,,11.742500305175781,6.5269999504089355,,11.239999771118164,6.149750232696533,,11.279999732971191,6.41349983215332,,3598000,580648000,
2020-03-11,10.804481506347656,6.138359546661377,,11.164999961853027,6.161749839782715,,11.395000457763672,6.414999961853027,,11.007499694824219,6.0642499923706055,,11.302499771118164,6.386499881744385,,4072000,499964000,
2020-03-12,10.023056983947754,5.3872222900390625,,10.357500076293945,5.407750129699707,,10.982500076293945,5.9029998779296875,,10.25,5.394999980926514,,10.425000190734863,5.636499881744385,,5460000,816540000,
2020-03-13,10.67384147644043,5.998143196105957,,11.029999732971191,6.020999908447266,,11.032500267028809,6.0254998207092285,,9.954999923706055,5.490250110626221,,10.852499961853027,5.762499809265137,,6064400,634836000,
2020-03-16,9.655326843261719,4.891360282897949,,9.977499961853027,4.909999847412109,,10.482500076293945,5.652500152587891,,9.255000114440918,4.849999904632568,,9.279999732971191,5.3102498054504395,,4292400,726972000,
2020-03-17,10.320625305175781,5.411130428314209,,10.664999961853027,5.4317498207092285,,10.712499618530273,5.521500110626221,,9.907500267028809,4.775000095367432,,10.27750015258789,5.022749900817871,,4436800,833632000,
2020-03-18,9.251309394836426,5.051251411437988,,9.5600004196167,5.070499897003174,,10.672499656677246,5.248499870300293,,9.28499984741211,4.517000198364258,,9.84000015258789,5.002500057220459,,6306000,874268000,
2020-03-19,9.839190483093262,5.3040385246276855,,10.167499542236328,5.324250221252441,,10.232500076293945,5.41825008392334,,9.117500305175781,4.834750175476074,,9.319999694824219,5.048999786376953,,3869200,765512000,
2020-03-20,9.169052124023438,5.124223709106445,,9.475000381469727,5.143750190734863,,10.710000038146973,5.757999897003174,,9.359999656677246,5.1282501220703125,,10.072500228881836,5.474999904632568,,4162000,804636000,
2020-03-23,8.535200119018555,5.297064781188965,,8.819999694824219,5.317249774932861,,9.492500305175781,5.4120001792907715,,8.425000190734863,4.9629998207092285,,9.492500305175781,5.142749786376953,,4753600,643876000,
2020-03-24,9.85612678527832,6.205851078033447,,10.1850004196167,6.229499816894531,,10.2475004196167,6.316500186920166,,9.114999771118164,5.701250076293945,,9.3125,5.724999904632568,,3966400,1101644000,
2020-03-25,10.521427154541016,6.117190837860107,,10.8725004196167,6.140500068664551,,11.194999694824219,6.545499801635742,,10.212499618530273,6.0914998054504395,,10.25,6.34499979019165,,3745200,793432000,
2020-03-26,10.431913375854492,6.406588077545166,,10.779999732971191,6.431000232696533,,11.229999542236328,6.555500030517578,,10.442500114440918,6.25,,10.850000381469727,6.348499774932861,,2312800,696108000,
2020-03-27,10.020635604858398,6.294265270233154,,10.354999542236328,6.3182501792907715,,10.649999618530273,6.578000068664551,,10.130000114440918,6.2170000076293945,,10.552499771118164,6.25,,2826800,638828000,
2020-03-30,10.209339141845703,6.6145453453063965,,10.550000190734863,6.639750003814697,,10.737500190734863,6.64900016784668,,10.262499809265137,6.339749813079834,,10.430000305175781,6.383999824523926,,2526400,602252000,
2020-03-31,10.444011688232422,6.56498384475708,,10.792499542236328,6.590000152587891,,10.960000038146973,6.885000228881836,,10.319999694824219,6.443749904632568,,10.412500381469727,6.679999828338623,,3310800,949960000,
2020-04-01,10.46336555480957,6.053680896759033,,10.8125,6.076749801635742,,10.942500114440918,6.538249969482422,,10.457500457763672,6.0320000648498535,,10.612500190734863,6.391250133514404,,4350000,656912000,
2020-04-02,10.751258850097656,6.36250638961792,,11.109999656677246,6.386750221252441,,11.289999961853027,6.400000095367432,,10.667499542236328,6.057750225067139,,10.800000190734863,6.105999946594238,,3056000,675764000,
2020-04-03,10.32788372039795,6.074601650238037,,10.672499656677246,6.097750186920166,,11.352499961853027,6.390749931335449,,10.602499961853027,5.959750175476074,,11.197500228881836,6.348999977111816,,2300400,663212000,
2020-04-06,10.947218894958496,6.68452787399292,,11.3125,6.710000038146973,,11.345000267028809,6.747000217437744,,10.977499961853027,6.323249816894531,,11.012499809265137,6.38100004196167,,2552000,727884000,
2020-04-07,10.635132789611816,6.45116662979126,,10.989999771118164,6.475749969482422,,11.797499656677246,6.956250190734863,,10.9399995803833,6.432499885559082,,11.71500015258789,6.932499885559082,,2168400,784520000,
2020-04-08,10.93511962890625,6.648415565490723,,11.300000190734863,6.673749923706055,,11.352499961853027,6.698750019073486,,10.922499656677246,6.514999866485596,,11.072500228881836,6.585249900817871,,1354400,542444000,
2020-04-09,11.014957427978516,6.5487961769104,,11.382499694824219,6.573750019073486,,11.837499618530273,6.822999954223633,,11.207500457763672,6.510499954223633,,11.662500381469727,6.800000190734863,,1842800,525564000,
2020-04-13,10.76335620880127,6.720640182495117,,11.1225004196167,6.746250152587891,,11.404999732971191,6.755000114440918,,11.02750015258789,6.425000190734863,,11.332500457763672,6.513750076293945,,1323600,398408000,
2020-04-14,10.964153289794922,7.071803092956543,,11.329999923706055,7.098750114440918,,11.427499771118164,7.132999897003174,,11.095000267028809,6.847249984741211,,11.095000267028809,6.875,,1393600,530948000,
2020-04-15,10.823837280273438,6.994348049163818,,11.1850004196167,7.020999908447266,,11.345000267028809,7.104249954223633,,11.0,6.884500026702881,,11.024999618530273,6.929999828338623,,1191600,366148000,
2020-04-16,11.012540817260742,7.339532375335693,,11.380000114440918,7.367499828338623,,11.399999618530273,7.474999904632568,,10.914999961853027,7.163750171661377,,11.202500343322754,7.177000045776367,,3022000,745620000,
2020-04-17,11.111729621887207,7.280257225036621,,11.482500076293945,7.308000087738037,,11.789999961853027,7.471499919891357,,11.345000267028809,7.173500061035156,,11.720000267028809,7.449999809265137,,1793600,539120000,
2020-04-20,10.734321594238281,7.149007797241211,,11.092499732971191,7.176249980926514,,11.649999618530273,7.337500095367432,,11.085000038146973,7.131750106811523,,11.234999656677246,7.181000232696533,,3318400,449388000,
2020-04-21,10.448850631713867,6.712172031402588,,10.797499656677246,6.737750053405762,,11.162500381469727,7.1192498207092285,,10.484999656677246,6.677750110626221,,11.085000038146973,7.057750225067139,,3828400,735160000,
2020-04-22,9.529522895812988,7.126593112945557,,9.84749984741211,7.153749942779541,,10.047499656677246,7.196750164031982,,9.602499961853027,6.885000228881836,,9.9375,6.930749893188477,,14296400,483356000,
2020-04-23,9.485976219177246,7.073295593261719,,9.802499771118164,7.100249767303467,,10.0600004196167,7.328499794006348,,9.625,7.074999809265137,,10.045000076293945,7.196000099182129,,4958000,424160000,
2020-04-24,9.343241691589355,7.21226692199707,,9.654999732971191,7.239749908447266,,9.8149995803833,7.2417497634887695,,9.512499809265137,7.014999866485596,,9.805000305175781,7.090000152587891,,3576000,352328000,
2020-04-27,9.706131935119629,7.398805618286133,,10.029999732971191,7.427000045776367,,10.092499732971191,7.587500095367432,,9.5649995803833,7.349999904632568,,9.737500190734863,7.374750137329102,,4816000,479388000,
2020-04-28,9.558553695678711,7.256349086761475,,9.8774995803833,7.283999919891357,,10.27750015258789,7.605000019073486,,9.787500381469727,7.278500080108643,,10.274999618530273,7.574999809265137,,4723600,442904000,
2020-04-29,10.076279640197754,7.433175086975098,,10.412500381469727,7.46150016784668,,10.510000228881836,7.514500141143799,,9.970000267028809,7.34375,,10.03499984741211,7.419250011444092,,4873600,379160000,
2020-04-30,9.919027328491211,7.279262065887451,,10.25,7.307000160217285,,10.305000305175781,7.46150016784668,,10.085000038146973,7.293000221252441,,10.300000190734863,7.407249927520752,,2574000,375916000,
2020-05-01,9.926283836364746,7.04266357421875,,10.257499694824219,7.069499969482422,,10.3100004196167,7.222499847412109,,9.984999656677246,7.020999908447266,,10.220000267028809,7.108749866485596,,2193200,342096000,
2020-05-04,9.819836616516113,7.254606246948242,,10.147500038146973,7.282249927520752,,10.262499809265137,7.296000003814697,,10.042499542236328,7.021999835968018,,10.132499694824219,7.021999835968018,,1694400,317556000,
2020-05-05,9.739999771118164,7.315621852874756,,10.0649995803833,7.343500137329102,,10.342499732971191,7.506750106811523,,10.03499984741211,7.282249927520752,,10.327500343322754,7.386750221252441,,1584400,368896000,
2020-05-06,9.718226432800293,7.416489601135254,,10.042499542236328,7.44474983215332,,10.2524995803833,7.550000190734863,,10.0024995803833,7.385250091552734,,10.15999984741211,7.423250198364258,,2126000,323464000,
2020-05-07,9.790803909301758,7.592816352844238,,10.117500305175781,7.6217498779296875,,10.270000457763672,7.6852498054504395,,10.074999809265137,7.5329999923706055,,10.149999618530273,7.584499835968018,,1847200,373732000,
2020-05-08,9.950477600097656,7.782843589782715,,10.282500267028809,7.8125,,10.342499732971191,7.818749904632568,,10.087499618530273,7.659749984741211,,10.1899995803833,7.693749904632568,,2680800,339216000,
2020-05-11,9.732742309570312,8.034881591796875,,10.057499885559082,8.065500259399414,,10.34749984741211,8.112500190734863,,10.052499771118164,7.778749942779541,,10.21500015258789,7.807499885559082,,2280000,469060000,
2020-05-12,9.340822219848633,7.7728800773620605,,9.65250015258789,7.802499771118164,,10.15999984741211,8.172499656677246,,9.632499694824219,7.792749881744385,,10.085000038146973,8.123499870300293,,2343200,493060000,
2020-05-13,8.980348587036133,7.7504658699035645,,9.279999732971191,7.78000020980835,,9.617500305175781,8.078499794006348,,9.227499961853027,7.594749927520752,,9.585000038146973,7.917500019073486,,2687600,625852000,
2020-05-14,9.115827560424805,8.000017166137695,,9.420000076293945,8.030500411987305,,9.4375,8.03600025177002,,9.0625,7.6875,,9.154999732971191,7.841750144958496,,2452400,602312000,
2020-05-15,9.009379386901855,8.458518028259277,,9.3100004196167,8.490750312805176,,9.395000457763672,8.500499725341797,,9.2524995803833,7.874000072479248,,9.369999885559082,7.889750003814697,,2199200,987660000,
2020-05-18,9.459365844726562,8.717032432556152,,9.774999618530273,8.750249862670898,,9.84749984741211,8.916500091552734,,9.447500228881836,8.680500030517578,,9.447500228881836,8.760499954223633,,2494800,774460000,
2020-05-19,9.302112579345703,8.772071838378906,,9.612500190734863,8.805500030517578,,9.8100004196167,9.087499618530273,,9.600000381469727,8.762749671936035,,9.7524995803833,8.790249824523926,,2315600,717320000,
2020-05-20,9.4811372756958,8.935949325561523,,9.797499656677246,8.970000267028809,,9.992500305175781,9.043000221252441,,9.697500228881836,8.888750076293945,,9.975000381469727,8.991000175476074,,2625200,587536000,
2020-05-21,9.425495147705078,8.741936683654785,,9.739999771118164,8.775250434875488,,9.792499542236328,9.052499771118164,,9.640000343322754,8.737500190734863,,9.734999656677246,9.05150032043457,,2393200,761068000,
2020-05-22,9.391627311706543,8.991986274719238,,9.704999923706055,9.026249885559082,,9.817500114440918,9.093000411987305,,9.557499885559082,8.713250160217285,,9.755000114440918,8.825249671936035,,1418000,1038764000,
2020-05-26,9.805322647094727,8.684656143188477,,10.132499694824219,8.71774959564209,,10.22249984741211,9.181750297546387,,9.942500114440918,8.67199993133545,,9.960000038146973,9.156749725341797,,2330400,770780000,
2020-05-27,10.523842811584473,8.492887496948242,,10.875,8.525250434875488,,10.8774995803833,8.632749557495117,,10.289999961853027,7.9967498779296875,,10.359999656677246,8.625,,3322400,1175892000,
2020-05-28,10.369012832641602,8.45478343963623,,10.71500015258789,8.487000465393066,,10.96500015258789,8.760499954223633,,10.647500038146973,8.379249572753906,,10.932499885559082,8.412249565124512,,1536000,734896000,
2020-05-29,10.269590377807617,8.841808319091797,,10.587499618530273,8.875499725341797,,10.742500305175781,8.875499725341797,,10.362500190734863,8.484999656677246,,10.552499771118164,8.554499626159668,,2252000,745256000,
2020-06-01,10.352036476135254,8.772819519042969,,10.672499656677246,8.806249618530273,,10.725000381469727,8.840749740600586,,10.545000076293945,8.689499855041504,,10.617500305175781,8.833250045776367,,3124400,389876000,
2020-06-02,10.402961730957031,8.791748046875,,10.725000381469727,8.825249671936035,,10.912500381469727,8.837249755859375,,10.607500076293945,8.657999992370605,,10.822500228881836,8.796250343322754,,2357200,391320000,
2020-06-03,10.650303840637207,8.736210823059082,,10.979999542236328,8.769499778747559,,11.1225004196167,8.866250038146973,,10.774999618530273,8.699999809265137,,10.957500457763672,8.822250366210938,,2698800,365440000,
2020-06-04,10.536332130432129,8.73720932006836,,10.862500190734863,8.766500473022461,,11.0,8.943249702453613,,10.612500190734863,8.677499771118164,,10.852499961853027,8.727999687194824,,5280000,424280000,
2020-06-05,10.543608665466309,8.890195846557617,,10.869999885559082,8.920000076293945,,11.369999885559082,8.996999740600586,,10.867500305175781,8.708000183105469,,11.302499771118164,8.794500350952148,,3425200,481748000,
2020-06-08,10.924320220947266,8.775578498840332,,11.262499809265137,8.805000305175781,,11.307499885559082,8.889749526977539,,10.895000457763672,8.685750007629395,,11.077500343322754,8.877249717712402,,3759200,387736000,
2020-06-09,10.7012300491333,9.01577091217041,,11.032500267028809,9.045999526977539,,11.237500190734863,9.109749794006348,,10.675000190734863,8.751250267028809,,11.0649995803833,8.800000190734863,,3481600,468488000,
2020-06-10,10.259889602661133,9.335451126098633,,10.577500343322754,9.36674976348877,,11.1225004196167,9.5,,10.477499961853027,9.153499603271484,,11.069999694824219,9.167750358581543,,3834000,632180000,
2020-06-11,10.002847671508789,8.766857147216797,,10.3125,8.796250343322754,,10.537500381469727,9.261249542236328,,10.132499694824219,8.78600025177002,,10.199999809265137,9.149999618530273,,3645600,583652000,
2020-06-12,10.073169708251953,8.9026517868042,,10.385000228881836,8.932499885559082,,10.712499618530273,9.187250137329102,,10.132499694824219,8.70324993133545,,10.712499618530273,9.162500381469727,,2917200,570908000,
2020-06-15,10.293840408325195,9.143095970153809,,10.612500190734863,9.173749923706055,,10.6899995803833,9.182250022888184,,10.117500305175781,8.743749618530273,,10.117500305175781,8.815250396728516,,2689600,400004000,
2020-06-16,10.49025821685791,9.03819751739502,,10.8149995803833,9.068499565124512,,10.907500267028809,9.26675033569336,,10.604999542236328,8.838749885559082,,10.645000457763672,9.225000381469727,,2763200,535716000,
2020-06-17,10.28171443939209,9.205137252807617,,10.600000381469727,9.236000061035156,,10.8774995803833,9.298999786376953,,10.567500114440918,9.070249557495117,,10.8774995803833,9.113750457763672,,2078400,408304000,
2020-06-18,10.262314796447754,9.187198638916016,,10.579999923706055,9.218000411987305,,10.71500015258789,9.282500267028809,,10.5024995803833,9.114500045776367,,10.5024995803833,9.22700023651123,,2335200,254408000,
2020-06-19,10.078020095825195,9.230301856994629,,10.390000343322754,9.261249542236328,,10.792499542236328,9.444999694824219,,10.359999656677246,9.227250099182129,,10.744999885559082,9.242500305175781,,3663600,524160000,
2020-06-22,10.012545585632324,9.494916915893555,,10.322500228881836,9.526749610900879,,10.52750015258789,9.53125,,10.234999656677246,9.273249626159668,,10.295000076293945,9.300000190734863,,2955600,398468000,
2020-06-23,10.184718132019043,9.41842269897461,,10.5,9.449999809265137,,10.774999618530273,9.642499923706055,,10.482500076293945,9.407500267028809,,10.587499618530273,9.550999641418457,,4013600,375108000,
2020-06-24,9.937374114990234,9.204638481140137,,10.244999885559082,9.23550033569336,,10.462499618530273,9.556500434875488,,10.232500076293945,9.144499778747559,,10.392499923706055,9.476249694824219,,1855200,449372000,
2020-06-25,10.175019264221191,9.45828914642334,,10.489999771118164,9.489999771118164,,10.5649995803833,9.505000114440918,,10.21500015258789,9.182250022888184,,10.244999885559082,9.35575008392334,,2573600,376072000,
2020-06-26,9.755504608154297,9.124407768249512,,10.057499885559082,9.154999732971191,,10.3725004196167,9.5,,9.97249984741211,9.125,,10.3725004196167,9.5,,4139200,592084000,
2020-06-29,10.022247314453125,9.169259071350098,,10.332500457763672,9.199999809265137,,10.345000267028809,9.204500198364258,,10.047499656677246,8.899999618530273,,10.1274995803833,9.169750213623047,,1960000,342248000,
2020-06-30,10.128944396972656,9.466012954711914,,10.442500114440918,9.497750282287598,,10.487500190734863,9.526249885559082,,10.295000076293945,9.266500473022461,,10.3125,9.314000129699707,,2221600,367892000,
2020-07-01,10.245341300964355,9.498154640197754,,10.5625,9.529999732971191,,10.845000267028809,9.575750350952148,,10.302499771118164,9.413000106811523,,10.367500305175781,9.520750045776367,,4529600,326648000,
2020-07-02,10.429636001586914,9.580130577087402,,10.7524995803833,9.612250328063965,,10.920000076293945,9.737500190734863,,10.635000228881836,9.57824993133545,,10.767499923706055,9.638999938964844,,3562000,364056000,
2020-07-06,10.919472694396973,9.806373596191406,,11.257499694824219,9.839249610900879,,11.507499694824219,9.9087495803833,,11.020000457763672,9.712499618530273,,11.087499618530273,9.74174976348877,,5397600,315892000,
2020-07-07,11.365659713745117,9.838762283325195,,11.717499732971191,9.871749877929688,,11.755000114440918,10.069999694824219,,11.147500038146973,9.850749969482422,,11.210000038146973,9.946249961853027,,5535600,357800000,
2020-07-08,11.80942153930664,10.181864738464355,,12.175000190734863,10.215999603271484,,12.1899995803833,10.225000381469727,,11.807499885559082,9.965499877929688,,11.8100004196167,9.993749618530273,,4260800,365480000,
2020-07-09,11.845796585083008,10.473882675170898,,12.212499618530273,10.508999824523926,,12.255000114440918,10.569999694824219,,11.944999694824219,10.233499526977539,,12.204999923706055,10.380249977111816,,2872000,494548000,
2020-07-10,11.937944412231445,10.444231986999512,,12.307499885559082,10.479249954223633,,12.322500228881836,10.65524959564209,,12.022500038146973,10.37874984741211,,12.162500381469727,10.588749885559082,,2630000,497676000,
2020-07-13,12.022817611694336,10.018660545349121,,12.395000457763672,10.052249908447266,,12.762499809265137,10.79224967956543,,12.375,10.024999618530273,,12.425000190734863,10.595000267028809,,3403600,457076000,
2020-07-14,12.379280090332031,10.342325210571289,,12.762499809265137,10.376999855041504,,12.800000190734863,10.402750015258789,,12.319999694824219,9.785499572753906,,12.357500076293945,10.074999809265137,,3694000,542676000,
2020-07-15,12.905491828918457,10.193076133728027,,13.305000305175781,10.227250099182129,,13.387499809265137,10.432999610900879,,12.920000076293945,10.055749893188477,,12.932499885559082,10.414250373840332,,3290000,403984000,
2020-07-16,12.59267807006836,10.100884437561035,,12.982500076293945,10.134750366210938,,13.167499542236328,10.20674991607666,,12.529999732971191,9.895500183105469,,12.532500267028809,10.015000343322754,,3556800,344964000,
2020-07-17,12.456880569458008,10.167411804199219,,12.842499732971191,10.201499938964844,,13.170000076293945,10.248499870300293,,12.8100004196167,10.087750434875488,,13.032500267028809,10.225500106811523,,2102000,266284000,
